p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
8.27457083520817e-06	0.336677175652569	0.49	0.287	0.104615399069537	0	Maged2
9.46995308118083e-06	0.299127479365719	0.814	0.891	0.119728616805369	0	Cebpb
9.69555978672917e-06	0.309362463121732	0.725	0.52	0.122580962383617	0	Epdr1
1.01352911678075e-05	0.315111270995288	0.451	0.213	0.128140486234591	0	Lrg1
1.03390869390464e-05	0.338420855257396	0.559	0.307	0.130717076170363	0	Bhlhe41
1.0474106694608e-05	0.282947826467137	0.49	0.256	0.132424130939929	0	Ptpn2
1.0925444368727e-05	0.369527975944404	0.196	0.057	0.138130393153815	0	Ppp1r1b
1.12498719490553e-05	0.50570215913286	0.529	0.463	0.142232131051906	0	Nr4a1
1.14571975472114e-05	0.280924423024201	0.529	0.307	0.144853348589394	0	Tsc22d4
1.36614113920845e-05	0.257572994561297	0.549	0.299	0.172721224230125	0	Tcea3
1.3698029231269e-05	0.290016466300388	0.892	0.736	0.173184183570934	0	Tmem176a
1.42954770426227e-05	0.28620892761096	0.755	0.617	0.180737716249879	0	Mef2c
1.4519986360568e-05	0.259090939122522	0.647	0.395	0.183576187556661	0	Sdc3
1.53898735709333e-05	0.516740724475428	0.882	0.848	0.19457417155731	0	Junb
2.22258370448967e-05	0.262960203699328	0.569	0.328	0.281001257758629	0	Klf10
2.24150505196597e-05	0.281672086610432	0.637	0.395	0.283393483720058	0	Pdcd4
2.35234117798033e-05	0.348430605871743	0.49	0.301	0.297406495132053	0	Susd5
2.55970921850215e-05	0.319891689715534	0.853	0.758	0.323624036495227	0	Ccnd2
3.01268849988879e-05	0.70621027453467	0.118	0.016	0.380894207040939	0	Slpi
3.87866147645443e-05	0.272006107626342	0.127	0.023	0.490379170468133	0	Smpd3
4.07621092483703e-05	0.319901194302515	0.814	0.836	0.515355347227145	0	Pdgfa
5.15490976761607e-05	0.286146367005353	0.245	0.08	0.6517352419197	0	Lbp
5.70570342122214e-05	0.257519846890481	0.353	0.164	0.721372083545115	0	Pim3
6.27637673683638e-05	0.427221779549643	0.755	0.736	0.793522310838224	0	Cebpd
6.39246942257371e-05	0.417180063152257	1	1	0.808199909095994	0	Fth1
6.80062335279568e-05	0.26465890785943	0.696	0.73	0.859802810493958	0	Prelp
6.8087887315537e-05	0.328229395740636	0.255	0.201	0.860835159330334	0	Errfi1
7.93854946317989e-05	0.278030064997836	0.48	0.275	1	0	Plod2
8.37895377962305e-05	0.255303202208877	0.784	0.627	1	0	Tspan4
8.48896129364116e-05	0.336129230433379	0.647	0.461	1	0	Ctsk
9.69485297735351e-05	0.424543387651593	0.765	0.75	1	0	Sod2
0.000146759468499383	0.409896829137601	0.373	0.178	1	0	Cxcl1
0.000174515583045999	0.518813080004238	0.431	0.268	1	0	Fosb
0.000196093457442516	0.324436533197258	0.578	0.537	1	0	Zfp131
0.000259253145797724	0.276715446970503	0.608	0.418	1	0	Kdelr3
0.000360858756988828	0.251110050791509	0.392	0.201	1	0	Ogt
0.00036104560958704	0.303137732213089	0.931	0.852	1	0	Lrp1
0.000378940752623961	0.372657748016791	0.314	0.201	1	0	Rcan1
0.0007064389241351	0.423245191961028	0.51	0.5	1	0	Cdkn1a
0.000767402397748801	0.471145322109883	0.304	0.182	1	0	Hbegf
0.000930423578254101	0.324869386023414	0.539	0.443	1	0	Hes1
0.00117355708727101	0.264265885984588	0.853	0.84	1	0	1110008P14Rik
0.00159971566562425	0.252601623682772	0.539	0.363	1	0	Gng11
0.00189217957163316	0.259657222619166	0.775	0.82	1	0	Fos
0.00216409619704086	0.322149075089659	0.206	0.135	1	0	Zbtb45
0.00386000592443391	0.26697368528471	0.441	0.277	1	0	Gem
0.00411570534512301	0.292082119918006	0.706	0.588	1	0	Ltbp2
0.00565717479228587	0.382291984754192	0.324	0.238	1	0	Serpine1
0.00568861163008606	0.279762207050816	0.284	0.16	1	0	Ggct
0.00755627680863275	0.57843153782858	0.824	0.859	1	0	Mt2
7.77854229956818e-06	0.250981659642792	0.452	0.205	0.0983441102934405	1	Aspscr1
8.59662594963424e-06	0.291198801708017	0.882	0.68	0.108687141881226	1	Mmp23
8.85583151523354e-06	0.267974348676646	0.312	0.107	0.111964277847098	1	Fgf7
1.18208674718284e-05	0.533438438603453	0.742	0.59	0.149451227446327	1	Sfrp2
1.39434235844176e-05	0.29791626237083	0.903	0.835	0.176286704377791	1	Manf
1.69443766422102e-05	0.252034817187172	0.978	0.915	0.214227753887464	1	Tmed3
1.75837210951976e-05	0.251068363592211	0.387	0.169	0.222310985806583	1	Akr1b8
1.80891706614211e-05	0.319724922060297	0.86	0.787	0.228701384672347	1	Lmo4
1.87003790276845e-05	0.279404485786935	0.312	0.113	0.236428892047015	1	Htra4
1.97568056614538e-05	0.315768412133257	0.753	0.64	0.24978529397776	1	Tubb4b
2.00934384646817e-05	0.260259499528352	0.462	0.241	0.254041342508971	1	Slc35e4
2.03967092454054e-05	0.270438355219068	0.828	0.678	0.25787559498966	1	Tmem208
2.10666676123507e-05	0.256006148440499	0.656	0.41	0.26634587862295	1	Prnp
2.14692621572533e-05	0.358560582908176	0.14	0.024	0.271435881454153	1	Grem1
2.19703234939232e-05	0.269856125679425	0.796	0.632	0.27777079993367	1	Plp2
2.31112704988961e-05	0.279408637826313	0.935	0.841	0.292195792917544	1	Cpq
2.41799025272371e-05	0.311954642424425	0.355	0.153	0.305706507651858	1	Gda
2.46370942818609e-05	0.286759312150172	0.484	0.247	0.311486783005568	1	Gpatch11
2.50256372360097e-05	0.275652157437363	0.968	0.958	0.316399131574871	1	Prdx5
2.58214768007873e-05	0.29314247046707	0.667	0.493	0.326460931192354	1	Paics
3.98230540459924e-05	0.810619891496475	0.742	0.656	0.503482872303481	1	Eln
4.00403601771082e-05	0.27791242540142	0.731	0.547	0.506230273719179	1	Calu
4.02648553208438e-05	0.337552193001117	0.591	0.392	0.509068565821428	1	Col4a2
4.45711783389932e-05	0.281228720724384	0.989	0.98	0.563513407739891	1	Anxa5
4.45881661941885e-05	0.270094818303447	0.903	0.805	0.563728185193125	1	P4hb
4.94055474621022e-05	0.265533922544402	0.968	0.932	0.624634336563359	1	Cyb5r3
5.62506492340696e-05	0.278339582891146	0.505	0.268	0.711176958266343	1	Col14a1
7.3844134067433e-05	0.251286723708611	0.495	0.264	0.933611387014556	1	Stk38l
7.42558497390982e-05	0.254817731204075	0.462	0.245	0.938816708251419	1	Carhsp1
8.86214260783395e-05	0.286826729395529	0.796	0.586	1	1	Hspg2
9.28866423520609e-05	0.266811877989894	0.677	0.457	1	1	Sulf2
0.000119858310204842	0.251377307521345	0.441	0.225	1	1	Rab31
0.000136473447728103	0.279876125642507	0.72	0.557	1	1	Hras
0.000142709462216643	0.452061124879348	0.742	0.6	1	1	Col6a1
0.000161172261302325	0.263262914755327	0.817	0.676	1	1	Efemp2
0.000212056931603125	0.325714471012638	0.538	0.354	1	1	C1s1
0.000364098072030259	0.258306275115398	0.581	0.364	1	1	Hist1h1c
0.000367902015885403	0.280179843068227	1	0.992	1	1	Actg1
0.000381347336766317	0.289696171823482	0.161	0.044	1	1	Nos2
0.000482259275143355	0.260596155337041	0.763	0.571	1	1	Lamb2
0.000517172252608727	0.398176814817552	0.473	0.278	1	1	Inhba
0.000651112411062254	0.274786417457195	0.624	0.509	1	1	Vmp1
0.000724166931874554	0.270965135117419	0.688	0.529	1	1	Col4a1
0.000879058381366891	0.258576263109678	0.495	0.294	1	1	Ddit3
0.000940715661402521	0.250208400316364	0.516	0.348	1	1	Dut
0.00216587639033875	0.671630782521452	0.344	0.318	1	1	Tppp3
0.00324808216956904	0.258443628319378	0.108	0.032	1	1	Ccl17
0.00478077695752894	0.281031288937759	0.753	0.676	1	1	Islr
0.00555265103064278	0.254749141746248	0.634	0.537	1	1	Tubb2a
0.00609446338250123	0.259173610181307	0.935	0.897	1	1	Serpine2
4.63291397972054e-06	0.283123340999418	0.868	0.8	0.0585739314456068	2	Msn
4.99188450050589e-06	0.251132262327219	0.429	0.19	0.0631123957398959	2	Dcakd
6.08567045816577e-06	0.27006922226696	0.352	0.14	0.0769411316025898	2	F11r
6.29965907198295e-06	0.330115680339622	0.989	0.994	0.0796465896470805	2	Actg1
6.45547722856342e-06	0.292664213104737	0.297	0.134	0.0816165986007273	2	Soat1
6.5855009946759e-06	0.253589982377993	0.923	0.9	0.0832604890756875	2	Ndufb8
6.66280222427541e-06	0.321283148425571	0.495	0.273	0.0842378085215141	2	Mthfsl
7.02330869348339e-06	0.37682117449107	0.396	0.184	0.0887956918117105	2	Prune2
7.10603009244747e-06	0.304825135540492	0.703	0.567	0.0898415384588134	2	Anxa4
7.33798557367811e-06	0.323848583067684	0.802	0.677	0.0927741516080124	2	Anxa3
7.43284436676879e-06	0.487036185275095	0.264	0.08	0.0939734513290578	2	Folr2
7.47175911250989e-06	0.274082438456201	0.747	0.565	0.0944654504594625	2	Plekhj1
8.86354503520087e-06	0.281197203564459	0.505	0.259	0.112061799880045	2	Pcna
9.23600824869817e-06	0.540228637921535	0.824	0.697	0.116770852288291	2	Pola2
1.04044664692256e-05	0.492989732882247	1	1	0.131543669570419	2	Actb
1.06021386333729e-05	0.27025625177141	0.385	0.182	0.134042838741733	2	Cab39
1.20559019862457e-05	0.282048988981969	0.495	0.369	0.152422768812104	2	Cux1
1.32468553149947e-05	0.274110887958337	0.385	0.212	0.167479991747478	2	Comtd1
1.38372017560595e-05	0.306211238261048	0.934	0.856	0.17494374180186	2	Psmd8
1.38982122069841e-05	0.279204437722437	0.396	0.174	0.1757150969329	2	Edem1
1.51813467927832e-05	0.293505480390072	0.451	0.293	0.191937767501159	2	Rilpl2
1.61457586011551e-05	0.471143848220333	0.901	0.846	0.204130825994404	2	Junb
1.79271279082234e-05	0.270716334273386	0.429	0.198	0.226652678143668	2	Tgfbr2
2.90863740014237e-05	0.278762470879433	0.593	0.419	0.3677390265	2	Mtpn
3.02908111850226e-05	0.250375058970647	0.407	0.194	0.382966725812241	2	Taok3
4.55526437969648e-05	0.261385006844502	0.275	0.124	0.575922075525026	2	Arap1
4.62008311982987e-05	0.250494331840006	0.429	0.218	0.58411710884009	2	Scamp2
4.67589368852569e-05	0.343890163435311	0.495	0.315	0.591173239040303	2	Cd44
5.06249033895291e-05	0.253194952874458	0.385	0.184	0.640050653553816	2	Orai1
5.07617171226139e-05	0.28289962507703	0.22	0.06	0.641780389581207	2	Gdf15
6.04685300576484e-05	0.337582816010472	1	0.986	0.764503625518849	2	Crip1
6.61542204167376e-05	0.266371746045208	0.484	0.275	0.836387808728813	2	Ebp
6.6823436470768e-05	0.34701006852249	0.396	0.23	0.84484870729992	2	Hmgb2
7.07947208623986e-05	0.25173641372867	0.286	0.11	0.895057655863305	2	Apbb2
7.34996909358637e-05	1.35050303529314	0.187	0.054	0.929256592502125	2	Ccl7
8.4316062650705e-05	0.310986510964413	0.857	0.854	1	2	2010111I01Rik
0.000111976653711375	0.289552906074249	0.978	0.95	1	2	Psmb6
0.000112507280289227	0.318297180247009	0.824	0.792	1	2	Rnh1
0.000135140711992143	0.29964642794359	0.571	0.375	1	2	Dusp3
0.000206493059060495	0.277711900131931	0.495	0.305	1	2	Bin1
0.000231403489608157	0.269793464793909	0.637	0.435	1	2	Zfand5
0.000274032111635771	0.312210734190607	0.33	0.19	1	2	Gclm
0.000368565285860775	0.257871748679571	0.802	0.782	1	2	Btg1
0.000423394071251489	0.346542815184809	0.165	0.102	1	2	Plk4
0.00051043445145255	0.285697967032985	0.275	0.188	1	2	Ndrg3
0.000917977429830812	0.343947833124594	1	0.986	1	2	Txn1
0.00207281783729766	0.263183799569021	0.484	0.305	1	2	Gas7
0.00250905149390379	0.288475640416576	0.11	0.052	1	2	Tnfsf9
0.00344688164995895	0.253358098318983	0.319	0.162	1	2	Pcp4l1
0.00456423688264738	0.387172787305991	0.275	0.154	1	2	Acp5
1.96062678741388e-05	0.305603626565299	0.84	0.758	0.247882044732737	3	Fam162a
2.18568114656377e-05	0.257548486317236	0.444	0.198	0.276335667360058	3	Tbl1x
2.24236555455657e-05	0.259685492947913	0.346	0.143	0.283502277062587	3	Fbxo31
2.47053655859979e-05	0.254261532552564	0.457	0.208	0.312349937103772	3	Col4a5
2.94615050921871e-05	0.276351613280332	0.728	0.597	0.372481808880522	3	Ift43
3.03702982433749e-05	0.301764353467278	0.741	0.578	0.383971680690989	3	Klf9
3.15976491480448e-05	0.35817844274737	0.642	0.468	0.399489078178731	3	Sulf2
3.28065342308569e-05	0.273074556846155	0.519	0.273	0.414773012280724	3	Dhrs4
3.63145095962707e-05	0.408203881215852	0.975	0.847	0.45912434482565	3	Pam
3.89495820980082e-05	0.326685543515633	0.852	0.737	0.492439566465118	3	Sod2
3.9020789150407e-05	0.282489291469539	0.568	0.342	0.493339837228596	3	Man1a2
3.92235434520222e-05	0.301586084458873	0.432	0.208	0.495903259863917	3	Tgfb2
4.10053875606333e-05	0.330677868355967	0.531	0.275	0.518431114929087	3	Pi15
4.36382746953412e-05	0.256078978337876	0.469	0.224	0.551718706973199	3	Ifi35
4.4730610921395e-05	0.263047125515153	0.247	0.071	0.565529113879197	3	Dlx5
4.60220414408794e-05	0.3030034256985	0.864	0.656	0.581856669937038	3	Dkk3
4.61532614066418e-05	0.288707216790642	0.716	0.572	0.583515683964172	3	Rab34
4.99188049108054e-05	0.277028584986204	0.691	0.497	0.631123450487312	3	Adk
7.3109913126176e-05	0.261868147461752	0.84	0.648	0.924328631654243	3	Pttg1
7.55360458707152e-05	0.263183296084713	0.938	0.825	0.955002227943452	3	Serinc3
8.26353832843232e-05	0.258371531631187	0.506	0.271	1	3	Pura
8.93992870648788e-05	0.254994206512139	0.469	0.242	1	3	Zfr
0.000100615030569955	0.321651372509995	0.148	0.029	1	3	Cpne9
0.000104640601076886	0.250583861531421	0.79	0.613	1	3	Bloc1s1
0.00010828244388723	0.267166467253347	0.519	0.275	1	3	Inhba
0.000148660031307385	0.272164586926115	0.506	0.299	1	3	D10Jhu81e
0.000179942988997759	0.321882586383858	0.642	0.46	1	3	C1ra
0.000185156282361208	0.279333274817407	0.691	0.509	1	3	Colec12
0.000191949110880218	0.264255419573954	0.543	0.322	1	3	Acat1
0.000292107166513908	0.284473189687829	0.716	0.562	1	3	Rhob
0.000303331608526935	0.272195885340853	0.605	0.395	1	3	Col4a2
0.000309645244746443	0.251875910608964	0.84	0.676	1	3	Efemp2
0.000312511742428783	0.257358750997437	0.543	0.314	1	3	Eci1
0.00043584969698741	0.282922158662871	0.679	0.487	1	3	Flot1
0.00045093385217231	0.26114723064201	0.346	0.175	1	3	Ece1
0.000507251864345331	0.288379444654894	0.222	0.081	1	3	Wnt16
0.000736243252598873	0.256121749022855	0.728	0.527	1	3	Col4a1
0.00088548471923486	0.300948026891334	0.901	0.813	1	3	Tmem176b
0.000965637286120884	0.269748507850598	0.691	0.57	1	3	Rock1
0.000993663174960225	0.400629570821778	0.827	0.725	1	3	Cebpd
0.00129792583283438	0.295159757063019	0.358	0.177	1	3	Efemp1
0.00150812122313512	0.264632341205641	0.58	0.426	1	3	Btg3
0.00235123875296168	0.310847068041598	0.568	0.493	1	3	2200002D01Rik
0.00263233260807028	0.411679636610957	0.296	0.379	1	3	Col8a1
0.00263488150913435	0.299124913162976	0.667	0.525	1	3	Fabp4
0.00279643995791304	0.293507122801625	0.654	0.503	1	3	Ltbp4
0.00383436950777241	0.865618663352885	0.111	0.061	1	3	Ifit3
0.00405692026191028	0.304677626658786	0.79	0.762	1	3	Cfh
0.00467032213539327	0.331858332535873	0.494	0.31	1	3	Rbp4
0.00996441186029626	0.485606052433875	0.21	0.096	1	3	Gbp2
1.02475085222221e-14	0.286356508677973	0.986	0.579	1.29559250246454e-10	4	Ly6a
3.34818849349742e-08	0.268065238705722	0.824	0.484	0.000423311471232879	4	Ly6e
3.94303508714584e-08	0.255207083762353	0.986	0.734	0.000498517926067848	4	Cfh
4.36316219314075e-07	0.355296439397628	1	0.81	0.00551634596078785	4	Gm20594
2.51120233934751e-06	0.279889457217726	0.689	0.386	0.0317491311763706	4	C4b
2.25098369316692e-05	0.364108788751926	1	0.928	0.284591868327093	4	mt-Co1
3.00163253407205e-05	0.489972720562925	1	1	0.379496401282729	4	mt-Cytb
7.18406882786851e-05	0.299395088846639	0.973	0.841	0.908281821907416	4	mt-Nd5
7.69640305013599e-05	0.360655596276547	1	1	0.973056237628694	4	mt-Nd4
8.93959531917036e-05	0.44052244807598	1	0.932	1	4	Nupr1
0.000442054195081733	0.258336183507602	0.73	0.49	1	4	Ltbp3
0.000615990709558851	0.260350120146337	0.986	0.909	1	4	Son
0.00061602233840113	0.284948025744472	1	0.981	1	4	Cox5b
0.000647460978369346	0.30104591943558	0.973	0.901	1	4	mt-Atp6
0.000831899192055609	0.474349564914395	1	1	1	4	mt-Nd1
0.00146737287975035	0.263764156806331	0.716	0.525	1	4	1810022K09Rik
0.00213941686127778	0.320898713221379	1	0.992	1	4	mt-Nd2
0.00359565418430363	0.324607659739839	1	0.992	1	4	Mgp
0.00438284683477767	0.250631143067662	1	0.992	1	4	S100a6
0.00452528286804377	0.26179793708533	0.676	0.483	1	4	Avpi1
0.00773655927252375	0.25519114949651	0.622	0.432	1	4	Tcn2
0.00774143915834793	0.305969072248122	1	0.961	1	4	Snhg11
3.49478102778572e-10	0.444193174848438	1	0.701	4.41845165342949e-06	5	Pcolce
6.23552345225815e-10	0.403636912601573	0.41	0.265	7.88357230068998e-06	5	Yme1l1
8.14348049180308e-10	0.534155755919614	1	0.849	1.02958023857866e-05	5	Lum
1.09883670682906e-09	0.526235520091742	0.77	0.541	1.38925924844398e-05	5	Fam3c
4.41997175731934e-09	0.346662273845673	0.311	0.236	5.58817029277884e-05	5	Iqsec1
7.71469585804706e-09	0.633010094667081	1	0.992	9.75368997332889e-05	5	Mgp
8.71157956657893e-09	0.292495247195805	0.344	0.376	0.000110140500460257	5	Paip1
1.03287205941962e-08	0.517224862570635	1	0.907	0.000130586014472422	5	Sdc4
1.71104632469569e-08	0.281081701290251	0.328	0.251	0.000216327586831276	5	Cercam
8.6380555058076e-08	0.387351599147588	0.918	0.614	0.00109210935759925	5	Tmf1
8.9983112698782e-08	0.444407461656843	0.295	0.24	0.0011376564938507	5	Spry2
1.06479156490147e-07	0.358769694788255	1	0.83	0.00134621597550493	5	Timp1
1.26702358248858e-07	0.441339803736875	1	0.932	0.00160189791534031	5	Bgn
