p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.03395034606903e-168	1.19168149764593	0.959	0.516	1.05173429202142e-164	0	Gsn
1.90679603108909e-135	0.631546859568058	0.997	0.586	1.93959292282383e-131	0	Dcn
1.84166290496901e-123	0.68763469959799	0.804	0.291	1.87333950693447e-119	0	Serping1
1.94577533076914e-104	0.814997516428413	0.569	0.132	1.97924266645837e-100	0	Gpx3
8.7225514088426e-77	0.33198832309696	0.916	0.533	8.87257929307469e-73	0	Igfbp7
2.01796084276411e-72	0.473552987356625	0.516	0.144	2.05266976925965e-68	0	C3
1.95649035831153e-71	0.470791940083828	0.588	0.208	1.99014199247449e-67	0	Fbln1
3.70797603117458e-54	0.356835713058546	0.461	0.145	3.77175321891078e-50	0	Htra3
2.65399367141303e-52	0.402420820465437	0.534	0.222	2.69964236256134e-48	0	Pcolce
4.11912035379579e-49	0.321024050070847	0.432	0.137	4.18996922388107e-45	0	Cygb
1.66702952177533e-36	0.3133010295028	0.568	0.28	1.69570242954986e-32	0	Igfbp4
5.29072937417086e-36	0.305374628434454	0.519	0.239	5.3817299194066e-32	0	Ccdc80
3.03588346386787e-35	0.308206829788585	0.569	0.295	3.0881006594464e-31	0	Serpinh1
2.81549826661352e-31	0.282871042044699	0.324	0.122	2.86392483679928e-27	0	Gm9973
5.63715016013578e-30	0.287647720739531	0.51	0.258	5.73410914289012e-26	0	Serpinf1
2.01202909447039e-25	0.270882952322014	0.347	0.147	2.04663599489528e-21	0	Col3a1
4.64452660404393e-25	0.255622334608763	0.438	0.221	4.72441246163349e-21	0	Ecm1
1.54526401518637e-22	0.381785357421412	0.272	0.101	1.57184255624757e-18	0	Mmp3
3.38061367932053e-103	1.15850541067725	0.632	0.107	3.43876023460484e-99	1	Lgals3
2.55725497234032e-100	0.602965686068696	0.53	0.041	2.60123975786457e-96	1	Ms4a7
1.23418334152001e-90	0.554386573317142	0.52	0.049	1.25541129499415e-86	1	Cd68
8.06647148616342e-83	0.84273518397442	0.572	0.247	8.20521479572543e-79	1	Ctsd
1.66367070614318e-81	0.487048061968828	0.539	0.067	1.69228584228884e-77	1	Fcgr3
1.28125686827123e-75	0.465873239931381	0.391	0.024	1.3032944864055e-71	1	Trem2
2.25701081737075e-70	0.548886285782649	0.615	0.157	2.29583140342953e-66	1	Lgmn
3.6637227370958e-65	0.553541310165501	0.658	0.211	3.72673876817385e-61	1	Cyba
1.28872718531014e-64	0.592328967062759	0.536	0.097	1.31089329289747e-60	1	Cd14
3.57604538074089e-64	0.38042658344271	0.434	0.051	3.63755336128964e-60	1	Laptm5
1.18153542187914e-61	0.712755253918648	0.74	0.36	1.20185783113546e-57	1	Psap
