p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.39379123425662e-201	0.993255286505197	0.963	0.401	1.64369800255883e-197	0	Serping1
2.73146550690022e-186	1.32165118130839	0.983	0.587	3.22121727228743e-182	0	Gsn
2.6974171211541e-172	1.26010761352202	0.768	0.191	3.18106401097703e-168	0	Gpx3
5.82164536592725e-155	0.822183172053682	0.768	0.187	6.86546638003801e-151	0	C3
3.02179725064662e-141	0.708779026930058	1	0.61	3.56360549768756e-137	0	Dcn
2.61375809783738e-119	0.698212235297683	0.769	0.272	3.08240492477963e-115	0	Fbln1
1.96776501178047e-100	0.375168804769965	0.987	0.592	2.32058527839271e-96	0	Igfbp7
2.3319475993045e-99	0.567871289468002	0.694	0.222	2.7500658038598e-95	0	Htra3
3.4657680434082e-96	0.591425627010076	0.805	0.336	4.08718025359129e-92	0	Igfbp4
5.32221850329921e-76	0.488194647986338	0.764	0.34	6.27649228094076e-72	0	Ly6a
5.82007705212398e-76	0.510967061186408	0.741	0.322	6.86361686756981e-72	0	Pcolce
8.86775479944104e-73	0.534007790970976	0.549	0.177	1.04577432349808e-68	0	Gm9973
4.22940440124149e-71	0.434947090712508	0.62	0.222	4.98773661038409e-67	0	Cygb
9.78398176768277e-69	0.446809906520082	0.436	0.1	1.15382496986283e-64	0	Dpep1
1.57030494527504e-68	0.463102561574662	0.79	0.398	1.85186062196286e-64	0	Serpinh1
4.64382095648009e-68	0.450054570709292	0.729	0.328	5.47645805397697e-64	0	Serpinf1
1.20164457181962e-66	0.415951142174934	0.673	0.279	1.41709944354688e-62	0	Dpt
2.75629727608972e-64	0.364823979747918	0.771	0.384	3.25050137769261e-60	0	Lum
2.04188826369789e-61	0.388366858547255	0.478	0.143	2.40799882937892e-57	0	Clec3b
4.56513823183513e-61	0.445173779442585	0.684	0.304	5.38366751680316e-57	0	Ccdc80
6.36107679315017e-60	0.347624437056866	0.436	0.118	7.501617862162e-56	0	Entpd2
9.60631305671542e-59	0.416796674117714	0.473	0.151	1.13287249877845e-54	0	C4b
1.89482573735966e-55	0.494564917601023	0.448	0.138	2.23456799206824e-51	0	Cxcl12
6.17776508830565e-55	0.807919196201847	0.407	0.113	7.28543836863886e-51	0	Mmp3
1.61644813831507e-52	0.264804961333624	0.845	0.511	1.90627728951496e-48	0	Bgn
7.52153190849847e-46	0.426323374980435	0.579	0.261	8.87014257969225e-42	0	Gas6
3.20642243667009e-45	0.352221104360363	0.512	0.214	3.78133397956503e-41	0	Mgst1
8.57662426523612e-42	0.336216187458375	0.16	0.016	1.0114412995993e-37	0	Cxcl14
1.14116278996644e-41	0.53257511991642	0.448	0.192	1.34577327820743e-37	0	Cxcl1
1.36254037701253e-41	0.377137748862767	0.859	0.628	1.60684386661088e-37	0	Ifitm3
8.16142124605067e-41	0.283864502523805	0.574	0.272	9.62476407546755e-37	0	Col1a2
1.98239850833911e-39	0.361164978131566	0.593	0.298	2.33784256088432e-35	0	Ecm1
1.0553303075146e-38	0.355316358831794	0.599	0.303	1.24455103165197e-34	0	Cebpd
8.2789944534143e-37	0.37756779457066	0.481	0.207	9.76341815891149e-33	0	Col3a1
3.11366628095937e-34	0.257035688626951	0.306	0.092	3.67194664513539e-30	0	Sfrp1
7.07327885622419e-34	0.268998780977172	0.485	0.219	8.34151775514519e-30	0	Rarres2
1.1107247634092e-32	0.378484427331746	0.678	0.412	1.30987771348847e-28	0	Id3
1.37801135190177e-31	0.289139792955404	0.488	0.232	1.62508878729776e-27	0	Il11ra1
1.49587430308288e-28	0.418632454157973	0.663	0.497	1.76408456562564e-24	0	Fos
3.31415389892414e-28	0.279764166609061	0.919	0.817	3.90838169300123e-24	0	Rps5
7.3056689093272e-25	0.391397246330083	0.242	0.076	8.61557534476957e-21	0	Hp
2.42985537676613e-23	0.251721535379089	0.886	0.798	2.86552844582029e-19	0	Rps4x
1.39608208787274e-21	0.264224694585522	0.412	0.21	1.64639960622832e-17	0	Mfap4
1.2525953422526e-19	0.264037408146306	0.667	0.477	1.47718568711849e-15	0	Hspa5
8.73668861097498e-19	0.267827353032454	0.471	0.315	1.03031768789228e-14	0	Jun
2.12443874425375e-14	0.277677749662043	0.636	0.536	2.50535061109844e-10	0	Junb
5.50696671962111e-25	0.351314073919343	0.778	0.679	6.49436585244917e-21	1	mt-Nd1
9.30884915390319e-09	0.256542075648166	0.389	0.235	0.00010977925807198	1	Mfap4
4.15719692583298e-43	0.359369360617099	0.587	0.178	4.90258233463483e-39	2	Cbx1
1.00367093149285e-41	0.346338650898356	0.5	0.125	1.18362912950952e-37	2	Igf2bp3
1.56276003710541e-41	0.48969213512028	0.883	0.53	1.8429629117584e-37	2	Psap
5.83740070598712e-41	0.346308314217075	0.462	0.105	6.88404665257062e-37	2	Alox5ap
1.21742117688901e-40	0.40589169515172	0.682	0.263	1.43570479390521e-36	2	Ctsh
5.01611754713113e-38	0.304835607868986	0.447	0.106	5.91550742333175e-34	2	Cux2
6.69141134877958e-38	0.330031570113626	0.473	0.123	7.89118140361576e-34	2	Cdh6
2.16159062287061e-37	0.379948865033841	0.553	0.175	2.54916382155131e-33	2	Tcf7l2
3.41345797744871e-37	0.262778325129337	0.348	0.06	4.02549099280527e-33	2	Cd300c2
6.00158411396047e-36	0.299954313989161	0.352	0.066	7.07766814559358e-32	2	Ly86
2.84352237393682e-35	0.273997320030781	0.303	0.045	3.35336593558369e-31	2	Aif1
5.70193941983514e-35	0.280272834203249	0.409	0.096	6.72429715781158e-31	2	Gm42715
1.051617762093e-34	0.306567020815733	0.295	0.041	1.24017282683628e-30	2	Mgl2
1.17336877752459e-34	0.301249465341906	0.292	0.04	1.38375379933475e-30	2	Rgs1
2.40865974552995e-34	0.308983007391558	0.455	0.122	2.84053243790346e-30	2	Mc1r
2.87766280219985e-34	0.257886499758083	0.322	0.054	3.39362774263428e-30	2	Ms4a6c
3.67106237881356e-34	0.326394992451354	0.466	0.129	4.32928386333483e-30	2	Itpr1
1.86678054828055e-33	0.352180935442572	0.409	0.1	2.20149430058725e-29	2	Ms4a7
1.92818748124278e-33	0.262835359435488	0.367	0.078	2.27391149662961e-29	2	Cd53
7.54764175453114e-33	0.315044913598031	0.33	0.065	8.90093392111857e-29	2	Bcl2a1b
1.84413774295224e-32	0.317441764599979	0.451	0.126	2.17479164026357e-28	2	Cap1
1.88887589410598e-32	0.264892565532736	0.348	0.07	2.22755134191918e-28	2	Ms4a6d
3.15405758732764e-32	0.250870009273806	0.307	0.052	3.71958011273549e-28	2	Fyb
2.64221963294006e-31	0.585748115663727	0.564	0.212	3.11596961312621e-27	2	Fam84a
3.19232194803084e-31	0.284991846522741	0.405	0.104	3.76470527331277e-27	2	Frmpd3
5.87507542694725e-31	0.319904796806542	0.542	0.193	6.92847645099889e-27	2	Sh3bgrl3
8.65057975093412e-31	0.314482167381717	0.42	0.113	1.02016287002766e-26	2	Sbf2
1.32962834474248e-30	0.253356915413845	0.299	0.052	1.5680307069548e-26	2	Cd52
1.39419469773648e-30	0.346713437667209	0.686	0.314	1.64417380704063e-26	2	Fxyd5
1.81190303408319e-30	0.263076380198455	0.364	0.084	2.13677724809431e-26	2	Gm43960
2.21884706456239e-30	0.305218387954407	0.417	0.113	2.61668634323842e-26	2	Olfr57
6.90935267715784e-30	0.275855001510469	0.432	0.124	8.14819961217224e-26	2	Rgs10
5.27943318041226e-29	0.618367482671961	0.746	0.457	6.22603554966018e-25	2	Grip2
2.04591235099191e-28	0.279669979468223	0.311	0.062	2.41274443552476e-24	2	Cfp
7.87054227530296e-28	0.391341582717949	0.25	0.039	9.28173050526478e-24	2	Ccl4
7.49472942912151e-27	0.306895410510472	0.254	0.043	8.838534415763e-23	2	Ccl3
8.23953522739917e-27	0.251056566937556	0.364	0.095	9.71688389367184e-23	2	Ucp2
